22069; Kanal 1: Satz N25100 Werkzeugverwaltung: Kein einsatzbereites Werkzeug in Werkzeuggruppe 312160, Programm /_N_CMA_DIR/_N_G_TM_T_SUBSTITU; sinumerik_alarm_nck; 01.07.2020 00:55:59.5790000; 
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 01.07.2020 01:14:30.6380000; 01.07.2020 01:14:46.3510000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 01.07.2020 01:14:32.0940000; 01.07.2020 01:14:32.8110000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:41:58.6370000; 01.07.2020 01:42:00.0280000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:49:47.5960000; 01.07.2020 01:49:51.3190000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:51:56.4860000; 01.07.2020 01:51:58.3430000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:52:39.7180000; 01.07.2020 01:52:41.8260000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:53:23.0470000; 01.07.2020 01:53:27.0660000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:56:22.3490000; 01.07.2020 01:56:24.7000000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.07.2020 01:57:45.9550000; 01.07.2020 01:57:48.5390000
703738; Beladetür: Kommunikationsfehler; sinumerik_alarm_plc_pmc; 01.07.2020 02:41:59.9200000; 
27251; PROFIsafe: F-Modul 1021, Master meldet Fehler CRC; sinumerik_alarm_nck; 01.07.2020 02:41:59.9300000; 
27021; Achse X_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse Y_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse Z_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse B_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse A_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse SP1 Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse Q_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse EL1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse ES1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse E_1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse ZM1_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
27021; Achse Y_2_ Stop D ausgelöst; sinumerik_alarm_nck; 01.07.2020 02:41:59.9340000; 
